ID	3.3_con_rep1	3.3_con_rep2	3.3_con_rep3	3.3_bap_rep1	3.3_bap_rep2	3.3_bap_rep3
dpm1	28.25209141	13.85287716	18.30066036	20.22082649	14.34186975	24.15976846
sept4a	28.23800296	33.95089805	42.26095478	36.37663496	28.38557406	32.52969267
enc1l	28.23548308	21.84832519	35.41999901	41.5973996	15.52555286	17.09560944
bri3	28.23416587	29.87872259	31.41097189	29.3602026	36.68010067	25.93906975
POLR2H	28.21412133	26.00757423	24.21982594	26.68692184	13.76929484	41.00755857
kif19	28.20518719	18.37432393	21.56662436	24.35919362	19.31341365	16.26942472
atp5o	28.20249549	27.69768489	25.98857069	21.43864521	31.54193766	16.35052759
CAAP1	28.20123555	16.69495434	15.90248551	10.06180549	18.05079339	11.05867824
polr3b	28.18623078	30.89083706	25.14690924	23.49310062	27.00024581	21.41869
C17H14orf166	28.18548627	24.69901703	25.91981651	23.13729185	23.6629534	21.79434333
CCDC171	28.18227914	20.11906685	17.13561216	16.67751551	17.91111018	23.0081348
sfxn2	28.17689575	23.08878288	25.1582275	24.5753037	36.25464441	25.71118783
si:ch211-223a21.5	28.16630078	1.393520722	5.615093075	0.976515235	80.95687307	7.072639184
men1	28.1333132	32.24104999	25.38650712	29.78683287	22.70579371	31.97451242
trib2	28.11962564	34.67676563	35.1472347	32.60880475	33.21542391	49.30224386
alg9	28.11441406	27.91703179	30.49531946	24.30387799	24.61627846	17.86374111
si:dkey-24l11.3	28.1084007	21.80683302	27.90512846	27.11778099	17.58259509	19.85933175
tnip1	28.09270869	25.5030709	27.00400394	29.12260788	28.20385027	37.93927199
slc9a8	28.07569946	35.94279472	33.48958904	37.52343774	25.35074935	20.88466506
rnf11a	28.07461133	25.61549778	38.01559574	28.94941845	32.0211722	27.43532294
gfod2	28.06745257	22.47365195	23.59377443	18.18333518	27.79490159	23.644869
gabarapl2	28.06235553	32.96244666	37.05652852	25.7710545	26.3495755	28.51983698
braf	28.06229826	23.93558296	30.24293928	22.21379309	24.27036728	11.32192425
ZNFX1	28.01837208	40.68489694	42.06989588	22.6048911	44.19848994	47.86332201
MYO9B (1 of 3)	28.00892251	26.33002453	22.91681892	29.47170879	31.19841142	32.75689798
rhogd	28.00823527	40.89699225	46.72868091	40.22107099	42.60959925	67.67668946
acap1	28.00680352	30.86014049	33.03516957	27.66826382	26.98822754	30.98869308
per1b	28.00508541	26.87994569	29.84741978	31.2278584	38.6859834	45.12080012
usp12a	28.00508541	18.48337036	24.25592047	22.09844689	22.86941995	18.56168587
KLHL2	28.00502814	37.66033056	28.96037269	23.22395948	31.20402307	23.36556479
asns	27.96499633	25.2632778	28.26753784	18.65390687	35.97462329	35.69067469
CU695176.1	27.95514587	32.2436671	33.65367558	37.75223445	32.36713015	37.08187304
PIDD	27.95342777	18.7260532	24.52491203	21.21543839	23.80263661	29.61147797
wdr46	27.94775803	15.93784496	20.10668214	12.21158071	16.60116503	19.21569614
wash	27.93069154	27.80471396	31.74562058	25.06813774	31.6732034	32.94052967
TMEM254	27.92988975	28.06936965	27.53545512	27.1717356	25.81356982	24.41485006
carhsp1	27.89541315	25.42401224	29.48399682	22.82639664	35.9359497	34.84780028
tbcela	27.89455409	30.53621806	30.85772885	19.83196444	22.82069216	26.44544394
itfg2	27.89054519	20.23563749	25.96396334	17.64835822	12.90678491	20.88516124
hibch	27.89048792	31.4054817	28.66243794	25.20482275	26.37473438	25.44049912
ndufa8	27.86792349	24.02292915	23.99312299	23.92765396	23.05451073	15.96797285
NUP54	27.86093654	33.27426494	35.45434794	23.01256435	24.87605089	20.65912872
DIABLO (2 of 2)	27.85045611	46.40776278	36.44168264	41.82318262	39.67461506	35.14447078
hars2	27.84827984	10.00315642	16.71903282	8.367047469	13.62212943	17.50161996
gins2	27.84690536	30.42395475	31.04985763	18.76609357	35.15429423	23.16258209
scml4	27.84621812	31.91881778	40.15575943	41.09435793	36.03864282	21.1102014
BEND2	27.84232375	30.05952158	28.19506723	27.52015599	23.58607386	29.73534253
PTBP3	27.83871573	37.57009464	36.21002444	34.67832857	35.49361174	40.50849176
FAM188B	27.83814303	39.93029563	33.44718782	27.5089276	40.38383354	40.77200842
BX004964.3	27.83327507	45.000355	45.27724146	30.15484219	32.3604897	15.250226
fndc3ba	27.80990887	24.26326749	27.70973372	25.8199539	30.59745094	44.08157378
c2cd2l	27.79330053	18.11283058	21.86230672	17.74183094	19.33127739	25.19980674
kctd9	27.78831803	34.57551602	21.46954639	20.42979123	29.45576164	15.30751223
coro1b	27.77692128	33.977778	32.67608246	31.80099245	30.58720969	62.79157234
neurod6b	27.7761195	13.74595713	11.15304183	37.79034293	23.19489539	27.13093909
DNM2 (2 of 2)	27.77600496	27.15643292	18.80744787	20.41695879	26.88913523	28.88191302
otub1a	27.77600496	25.15057831	26.22805594	25.41116268	31.72066857	20.67063107
SLC25A24	27.74885893	24.04473843	30.97034829	30.96887628	34.89971258	31.71257451
kdelr3	27.74422005	30.42390023	25.3175277	26.20716329	21.13724524	22.31740721
tpcn1	27.74118473	27.71998488	25.22112546	25.14036887	19.17373044	20.23927027
TXNL4B	27.73998206	28.32284809	23.32292466	26.36348583	20.85656943	19.08290035
ZBTB3 (2 of 2)	27.73981025	39.9891807	31.03166958	38.52850031	18.93907012	29.96841178
ZEB2	27.73001706	16.46601135	23.10438662	28.11652455	26.10719918	27.47032618
stx5al	27.72995979	26.87847356	28.13977108	21.89137785	25.45353599	23.63625351
si:ch73-389b16.2	27.72114019	22.35817178	31.53890758	12.49219329	26.15232616	23.15153081
ppox	27.71879212	29.51516178	30.08476526	25.82262733	22.09019619	34.01097024
ENSDARG00000087861	27.71810487	38.87221809	50.83146373	34.39752156	47.39969994	58.36158755
opa1	27.6969722	39.60571892	66.98830026	33.71351322	51.06083107	79.19392818
aar2	27.67578226	24.33158508	25.75713772	23.38937167	15.52775076	23.91018995
dock8	27.66816534	26.0946478	24.27664245	25.5391955	23.61567529	21.57345304
si:dkey-266h18.3	27.66146473	19.11322256	17.11815615	35.3415814	30.53843513	34.74391824
orai1b	27.65516502	35.46195447	29.25070563	28.09324144	29.36761204	43.72396336
rpl5a	27.63111157	27.12589992	21.63785616	24.99172635	16.19960503	23.91104699
ubxn6	27.62756083	24.26484866	26.87488575	25.87774853	22.6336373	28.53287298
bet1	27.62635815	26.08690551	24.46837706	23.0993778	22.93423445	26.25734663
ascc1	27.6205166	23.14177945	26.38088054	16.75737805	19.51239325	25.03940529
agk	27.60419462	15.43007024	15.93565194	15.57436249	24.55094956	17.54672723
cyp20a1	27.60419462	23.72332407	25.63376312	15.36005089	24.03654871	28.82534851
AL935296.1	27.59314149	21.97394668	24.19172739	25.98638686	33.04342697	43.27216896
wu:fb12e11	27.56794264	29.6429642	30.5800656	26.03455715	28.43233777	23.60309967
MAP3K13	27.56548002	23.83874972	29.76149114	21.77330961	32.74661768	58.31648029
PEX6	27.54692451	44.00972268	39.36933782	33.97244674	35.72766412	55.84279771
COBLL1 (2 of 2)	27.52499005	35.07304037	31.74128473	24.02355707	28.88005356	18.88352622
zgc:173990	27.51995028	28.38320529	25.03997707	17.47852272	23.87446568	29.19261188
prdm1c	27.50517459	25.1240255	30.34170653	26.94118901	16.46714023	41.11978546
ARHGEF17	27.50116569	16.25609697	18.53642917	26.69581706	14.99258682	19.12254964
cox7a3	27.49939031	20.43486532	24.10056195	16.72928277	19.87602789	21.65148861
ovol1	27.49732859	31.64118556	30.80141912	32.99334071	41.19883154	33.96577276
mtmr9	27.49463689	30.05330593	29.25121242	24.81284981	24.32914926	25.07964098
rdh14a	27.48965439	30.77279429	27.14055502	19.12967958	25.88394921	23.95466571
alg2	27.47092707	10.77149759	16.69819823	18.1703083	13.17464746	15.9279176
hmbsa	27.45597957	24.33692835	30.64555381	24.03347305	27.26997891	34.82276574
tax1bp3	27.44297925	41.38301221	32.7921368	37.13622836	33.24366919	29.9219513
CR848029.2	27.43238428	28.62468861	32.87564412	28.36840994	28.29242074	38.71295185
ITCH (2 of 2)	27.43238428	24.59520483	26.35295091	24.06992886	32.17343485	23.98655655
prkar1b	27.41909761	19.82246056	25.23418931	21.00744581	26.896898	27.13459278
zgc:173856	27.41428692	75.20496285	28.32857759	50.16417634	21.26032733	20.94055296
mks1	27.39389876	28.99288389	27.84667897	28.55608449	21.8419744	30.37911346
vps37a	27.39309698	48.77968627	50.79880409	39.70364142	25.86033353	31.8080666
SLITRK3 (1 of 2)	27.38754178	26.88730632	28.6616496	27.11467009	22.26878681	30.94358581
ADAMTS12	27.38628184	15.75720954	17.12204152	16.72524833	18.56757919	18.04290718
TANC2 (1 of 2)	27.38112753	20.66429902	20.10257153	25.92134968	26.34190625	17.45651269
DVL3 (1 of 2)	27.37534325	10.41393433	14.58421856	9.237029086	21.27748962	31.04038601
tmem127	27.37511417	22.84517315	28.26748153	26.98284586	27.54387398	37.18052264
zgc:110697	27.37511417	20.19403628	24.21121055	22.60853668	23.59893388	22.37983567
mical3a	27.37454147	28.37480871	36.13147237	43.19630312	30.13322756	59.29575907
FBXO11 (2 of 2)	27.36005213	18.3996227	24.97015302	19.54133867	29.68770966	24.71878283
NCOA7 (1 of 2)	27.34521917	30.53321928	25.6365786	26.07616539	28.65600861	32.78175208
PMVK	27.33565506	34.00792934	32.50878627	27.1253638	34.37469637	41.0375098
LRRC45	27.3319325	30.2422834	27.16443035	19.50595222	29.47442036	24.63384585
ndufaf2	27.32305563	25.51686528	26.80844027	22.9151058	22.55488721	26.709547
XPO5	27.3187031	28.96175114	16.38753748	18.13919934	24.18100182	30.89847854
TMEM66	27.31778678	36.61272148	27.98598922	26.70709406	19.50229229	21.5223465
fbxw8	27.3053019	25.91608427	26.48054875	26.51436431	23.37545009	26.8336822
sar1a	27.28376834	21.34327663	28.22108232	24.97835922	23.49394934	13.58161795
hs6st2	27.27071075	57.94509347	50.07499889	57.51609943	65.3733332	29.18440236
coro2a	27.26057394	41.23874377	48.07397653	41.07588698	39.11532105	37.93521234
ENSDARG00000087954	27.21790771	26.94106621	36.48689935	26.46643706	36.13273141	41.02149672
rab11fip1b	27.2144715	30.3796819	24.21757355	25.39137932	20.20622647	20.88471016
mtmr12	27.20799998	26.34654506	30.68879967	30.19382561	31.98680087	27.06882639
mrpl9	27.20588098	24.8252928	25.88417246	28.02086449	20.71632505	19.42427215
trps1	27.1989513	36.76020678	30.32256123	27.23210643	26.93594571	45.37791155
CLPX (2 of 3)	27.16607825	26.10249915	26.28588603	27.04316808	33.9772048	24.44759794
ITFG3	27.1470073	33.49960939	31.76701827	29.77239637	31.23816058	24.90336177
sh3gl1b	27.14603371	23.27945057	22.07341188	29.6804791	27.55692106	38.56901456
si:ch211-251f6.5	27.13223162	35.8791116	28.38668922	33.84733037	30.80129397	28.65118934
atp6v1h	27.12266751	34.84965875	23.79063322	25.62513402	20.17204219	14.43432574
DGKE	27.10468469	24.31735452	28.07343823	27.52428765	32.07990742	26.88817178
scly	27.0887636	19.41021052	31.70237471	24.20666248	28.52647313	28.8687417
zglp1	27.0887636	25.30324332	24.2913956	11.96786143	22.35459823	22.51610472
dennd1b	27.07226981	28.6671622	30.45866183	26.2517366	37.92251901	39.91307582
camsap2	27.04976265	13.03104872	13.35171132	10.69370632	17.58320302	36.89806093
ephx1	27.04672734	22.66829984	27.60927717	21.14554044	31.76205446	18.77161509
letm1	27.03962584	23.0728621	24.97617816	27.08108213	26.42149809	38.22836447
nrg1	27.03922495	19.25345627	18.74134026	17.81411067	18.80013513	9.564815738
commd8	27.03596056	21.88839975	25.05777095	20.07505183	19.94299352	16.32229044
sh3glb2a	27.03389883	29.13693423	32.0017172	27.75687576	33.66987368	32.16824813
chrac1	27.03149349	18.59972291	27.71789863	24.85052082	23.84949385	17.61005783
rfx3	27.02719823	33.30496151	28.83057878	34.68931392	35.13264263	41.58529246
ptena	26.99718869	54.91905496	68.58749643	54.94863776	41.24428587	68.33570664
zgc:103508	26.99650145	29.49062634	32.158033	28.72339238	35.9021863	35.39156839
ppp1cbl	26.98590648	25.56582713	24.94520781	22.37599718	28.66615634	24.25679419
si:ch211-126i22.5	26.97525424	28.75870668	28.96234353	24.37518557	23.10127444	27.75689265
fopnl	26.97428064	39.01294251	29.95671695	36.03273508	39.00799833	34.02987019
boc	26.97422337	25.08580473	33.45107319	23.6239527	19.40694108	21.74404873
fgd4a	26.9741661	10.31077641	36.59923725	15.06845296	32.68016645	1.939612522
traf6	26.96454472	33.62632135	33.50648196	31.96241881	35.66130641	46.84209347
postna	26.95858863	8.94180749	12.83861711	12.151939	15.38530849	3.300967911
cyb5r4	26.9402622	50.45572994	36.22100484	27.11326047	22.86745587	28.4175788
BX324142.1	26.92726188	0.028487672	5.478761602	1.197369436	26.51741047	15.63950173
igsf9b	26.9209049	24.97157859	26.30187799	40.1879205	33.07401044	52.19226652
EXD1	26.90120398	27.13342412	26.91604815	14.57941033	21.93208808	24.44358339
adi1	26.89404521	15.71337288	20.44042987	17.26353062	20.06163307	20.79449563
syt13	26.86134398	33.1501701	41.16601219	31.55007922	29.85619932	51.38304213
APBB1	26.85979769	30.9691324	39.95794337	33.03937225	38.83216677	39.78452011
fam192a	26.85979769	20.47466727	22.48357191	20.37364928	24.07031211	19.39617032
adh8b	26.83986769	21.20309744	28.23459666	24.46472106	26.85944027	27.78702431
rab1bb	26.83127717	18.71225882	20.38412015	18.3250754	18.20960296	20.98132993
itpr1a	26.82555016	27.92226602	23.0290442	18.61677054	20.6232185	36.67247948
alkbh3	26.82142671	19.3556873	28.41236645	28.17679817	25.90695695	17.10445047
RMI2	26.81312254	24.87736247	22.05747622	20.53031207	25.5403762	24.48372886
FIG4 (1 of 2)	26.81123263	18.27089339	26.48336423	15.4729181	15.48159497	28.95886602
gtf2h1	26.7913599	27.25631945	27.88271719	34.05571182	27.2627773	23.30349719
CEP57	26.7869501	28.80679616	25.87251635	25.87488067	25.13385924	29.42040358
mrpl43	26.78654921	25.06110571	29.5059013	26.58542884	25.74230192	32.27894137
sqstm1	26.77732872	25.94432729	24.1859838	23.61534913	25.77185659	16.39577018
INPP5K (1 of 2)	26.76765007	14.66118384	14.47159911	28.59409575	18.19482563	19.79947441
trove2	26.76272484	18.91955609	39.72307551	45.10794895	37.99467542	56.10261558
ENSDARG00000094181	26.75041177	34.45867277	31.54476379	48.65636374	33.67936671	58.01561481
CU041386.1	26.74514292	18.60550237	20.97210629	14.19346475	21.58337106	20.57319937
tmem5	26.73987407	35.98532283	26.92449461	32.66271075	33.28150104	54.21577856
fggy	26.71811143	17.45855199	24.77205541	23.75388124	10.75565409	15.60715982
b3gnt2l	26.70808916	16.9567203	24.15687167	13.95042597	22.6336373	22.14766856
treh	26.69216806	22.68165802	27.44980803	24.10094061	20.86236813	31.62028504
phyhd1	26.68781554	20.31518686	23.94638592	14.19613818	10.56859924	22.82418736
TRPM4 (2 of 3)	26.6645066	15.31737075	27.46996691	20.47290631	31.22268179	13.7488757
htatip2	26.65746238	26.49773794	26.19933799	25.43313338	23.94302128	27.26075781
swt1	26.65534338	42.27397608	30.36445566	26.6459455	33.34252768	36.98795971
bnip4	26.64692468	10.9591665	8.50276835	11.44095335	24.46682164	12.95268731
edem2	26.64360301	27.88649879	30.40725105	22.7666091	21.14238925	14.97777811
trub1	26.64268669	22.35451873	23.72767895	25.95877765	26.14100934	21.84432218
zgc:194209	26.64033861	27.9600506	31.03403459	24.44970126	39.79592014	31.79597785
zgc:171626	26.62957183	13.26571664	15.75405308	4.221734292	94.41780798	11.77448547
ppm1ab	26.6018531	27.7118064	27.98593291	22.60955744	20.99690733	36.83058046
ENSDARG00000040707	26.5991614	15.70268632	37.63409736	20.71871574	30.77636891	21.29063047
BX005368.1	26.59194537	4.688996611	1.35143338	2.527603311	20.80985248	2.210517751
uchl5	26.58736376	20.56473962	20.83459794	14.77729251	16.08671742	20.07273423
CDSN	26.57797146	39.051654	38.70426367	69.3068828	27.89492918	63.89309182
usf1l	26.57333258	57.493096	67.62910493	79.1042621	18.2317222	92.44599243
SSR3 (2 of 2)	26.5642839	27.46083604	23.37073161	28.33069032	16.99295143	22.06034089
clgn	26.54246399	15.87072688	21.73555353	29.98787455	25.87356766	16.38255375
COX7A2 (2 of 2)	26.53771057	25.29877241	23.16317397	24.02166136	20.34221535	19.44123248
tulp4	26.51703606	25.36539978	26.91616077	36.70940365	32.0501657	33.38167875
psmd10	26.51371439	23.91028418	23.11446606	23.28258043	24.52363955	20.76571719
CU929354.3	26.50552477	0.326971912	6.810266971	1.508677809	54.80987797	11.51588551
ppardb	26.47797784	28.26854296	29.30037081	30.05106463	20.02094864	47.07033624
msto1	26.47139178	20.6097758	22.6937198	21.15015818	25.96120286	23.6362084
cyfip2	26.46955913	11.70869715	20.33096377	19.20011222	26.28896973	26.03226137
plekhh2	26.46875735	23.33593662	30.54160606	26.50007363	27.59493995	41.32082855
SHKBP1	26.46623747	34.41298231	41.70737388	35.05426096	40.5042501	47.75596672
NBEA (2 of 2)	26.46308761	31.10325951	27.81784839	24.21254402	35.74192706	30.40459906
mlx	26.45873508	31.81064372	27.35413781	31.02283089	21.48900189	24.19278698
dcp1a	26.41125816	21.9786902	22.3237086	18.57005849	18.32515609	20.56891418
PRSS16	26.41114362	26.34529103	19.87755787	24.03337583	12.1241474	11.38345057
vps8	26.40598931	23.94637855	23.65014046	17.5047223	13.04908689	18.22455415
lace1b	26.40375577	23.23457796	23.54551699	20.7611017	18.6591893	16.78166286
fibpa	26.4025531	21.95082883	23.53847828	19.74719252	17.58315625	17.42994451
MNF1	26.40152224	27.87488534	24.65228462	21.83411791	15.10467944	22.47523754
nt5dc1	26.388751	19.35574182	22.5594211	23.81872398	23.46673286	30.76311163
ENSDARG00000063169	26.38027503	34.14701806	34.82683237	29.04172458	21.60483561	27.15448509
HPDL	26.37351715	23.05143448	36.03822347	28.50387976	28.95637194	19.53455942
mrpl46	26.37128362	26.99466254	26.80911599	18.81188208	16.09144056	21.71391707
zgc:136858	26.36607204	14.99388451	33.57174493	27.99928264	28.39127923	7.532913746
hhat	26.3621204	26.85252051	27.25328709	23.28292069	25.29916897	24.39861144
kifap3a	26.35318626	22.92499514	27.87331347	26.19958048	21.69836304	19.75698336
si:dkey-161j23.6	26.31189451	27.33308814	26.29664119	20.318042	24.27036728	23.03556002
cd99	26.30353308	31.08543042	27.93913953	20.27512135	23.28832929	18.19221223
tfdp2	26.30129954	23.35529236	23.33227207	18.76259381	14.96859704	24.54633775
wnt11	26.29918055	1.472126843	7.718317583	1.312409412	29.75668614	7.307377407
C13H10orf32	26.29883693	25.3182372	27.11972043	26.86866624	24.45742213	23.50823908
bri3bp	26.29488529	24.66951997	24.88889808	19.69430728	25.19684997	39.28843038
FAM72B	26.29414078	27.10758012	29.11730789	23.42893839	36.0547763	40.14560379
ENSDARG00000092464	26.29173543	16.80040224	18.09496093	16.83077577	15.19820687	16.08917608
gbgt1l1	26.28847104	23.10181393	18.67973742	19.2946057	12.50447668	13.75911505
snapc5	26.28709655	23.19739313	29.39604103	29.76423026	28.30934921	22.91449211
mapkapk5	26.28692474	37.3588717	39.38837051	43.57904059	32.33888486	39.61536786
mfsd2aa	26.26023687	32.65073744	36.4564921	23.87724772	31.25854956	26.25242994
cdk6	26.25954963	32.01134368	23.60396649	16.2901603	17.67668368	22.64858477
PPID	26.25674339	20.61779071	23.90826424	20.18257219	17.1469911	20.01774847
slc24a4a	26.25399443	16.629581	26.91604815	18.67125984	27.70759374	29.74255969
TMEM248	26.25210451	24.61227059	26.98592852	24.31889779	30.17830778	26.32135385
hibadha	26.25147454	25.62803812	22.24234105	23.33954872	21.04367105	22.41835727
GZF1	26.24328492	30.04959835	27.4791454	33.55116332	24.98426212	25.04865228
