X3.3_con_rep1	X3.3_con_rep2	X3.3_con_rep3
ets2	24.6686867795454	24.2122679658337	26.9062988677287
ormdl1	24.6411694458293	34.6373708483667	29.7461605767222
abhd4	24.6276671610373	16.5555269513968	22.2302722532257
ercc8	24.6208875229026	30.7096522957957	23.0633517006023
rnf181	24.6183238017198	25.96099347209	27.9220000079435
ch1073-291c23.1	24.6159879569164	4.22048707729533	13.727137539205
met	24.6130824062426	4.72028159892314	11.3416070241927
epha4l	24.6121138794034	17.0509343848156	23.5184053819707
si:ch211-287j19.6	24.6047075638163	33.0957268684625	33.6202856954902
TRIM8 (1 of 2)	24.5979279356294	38.1470390423778	41.7929118364591
cnot6l	24.5589023224857	24.5454643156226	26.2671785384869
EIF2A	24.5468243172919	12.1597230634415	19.6191600509446
pdx1	24.540044689105	15.1211722016246	24.7818073301276
pde10a	24.5230671278729	21.8848359438038	24.4806982880954
mapk9	24.5186233345415	25.9775422255894	25.6822445066753
sclt1	24.5158317170834	39.4006347726441	26.4605263310098
MAPRE2	24.5079696288416	21.9273740070868	27.952677785879
SAC3D1	24.4978286673783	29.765540435155	25.8993786885876
LETMD1	24.4965752826299	20.6779987695536	22.7409571771898
RBM10	24.4656966255851	21.2227192664079	22.1934255741315
timm8b	24.46182255802	20.8446524738968	22.6973302713249
ipo8	24.4589739689801	35.7723486687378	28.7932043813302
eif4e2	24.4464401911316	67.9442886668318	43.8146439405693
tbcd	24.4433637257122	24.2122679658337	22.7347327099478
ENSDARG00000091376	24.4408569661633	19.0477245746611	21.1792249846439
fbxl20	24.4408569661633	26.4241363911669	30.2957484801669
MSL1 (2 of 2)	24.4408569661633	16.4376865148949	24.53921948024
prkg1a	24.4407999945815	26.0613966329869	65.0457766085761
casp9	24.4090097922273	31.3204567273798	26.5170467987209
cetn3	24.4054775442053	33.031419977944	27.1379383042506
dctn5	24.3991536886731	22.1798257819404	19.9516693484298
grin2db	24.384682877042	15.5511065649905	18.00829894307
ankrd22	24.3838852748963	33.5633679478866	24.6229164507259
C16orf52	24.3838852748963	17.0485464861128	20.7297288788225
TBC1D9B	24.3838852748963	18.0477467987829	17.4038022646776
hnrnpd	24.3795554247285	24.803747018704	22.6390869589447
NRK (1 of 2)	24.3724339670506	19.204937712535	17.4624346087278
rnf121	24.3693574916833	43.3710579870293	46.7774946311993
cenpj	24.3453154344073	26.9136573567241	18.8957869916882
acox3	24.3269135836292	19.9362481673081	22.1191208903311
SACM1L	24.3269135836292	30.324366247172	29.5512010815663
odz3	24.3268566120474	27.1652206094721	29.5243024585559
neu3.1	24.3134682604713	21.4672298513894	25.7109771262605
mnd1	24.2846975519546	14.9413572438583	20.3406991136261
rchy1	24.2816210865352	14.5495738728812	17.6759007974905
selenbp1	24.2795700996411	26.1423633460874	23.511402841519
akr1a1b	24.2776330658585	17.6594064573308	20.2567798294591
cacnb2b	24.2771772932038	12.2825614456995	36.831893127297
slc25a21	24.2699418824143	24.2395345344195	25.6759644536107
HIPK1 (1 of 2)	24.2698849108324	32.1535031313008	37.5656032644375
si:dkey-238o14.7	24.2515970032181	0.00314033088139683	2.73567953407017
ube2d4	24.2358728167865	20.1744280182825	22.8416047343417
lcmt1	24.2186673592792	27.3944041601226	18.9020114687999
hs3st1	24.2129701911472	19.6607503166018	25.3056636957022
PCIF1	24.2129701911472	12.8879792152011	20.6210228479842
chpfa	24.2050511213757	24.712062490517	22.6415878669539
MCC	24.1746852085675	26.417805667345	30.3108650603883
adarb1a	24.1745712654038	23.9401576152036	28.8438894035997
adkb	24.1716087431481	19.9213653991224	30.0786142982545
lhx8a	24.1642593891949	23.3410150502603	25.6856346200606
ift81	24.161752639594	26.6615387891184	20.7901396434947
mrpl36	24.1570239883533	18.1947419171645	20.93380277103
si:ch211-253h3.1	24.1559984998802	25.9603826074132	24.3977237951271
ptplad1	24.1378814970634	23.7568996279123	26.1283504892417
spg11	24.1254047007446	23.8805154733784	21.4559918678884
CU019624.1	24.1187390057735	30.7197592462054	33.2080253004331
tlcd2	24.1080853000736	26.3252881465012	24.23099675572
marcksl1a	24.0990837702471	2.72110351037487	4.72393285393384
MRPS35	24.0990267986653	28.6601615526238	22.5637263320399
EIF3K	24.0806249478872	18.4044334905699	20.2999621375708
PXMP2	24.0600011954695	26.1212053835286	26.731957962258
LONRF2	24.0504299498245	22.2482420961094	31.2557627820938
zgc:100951	24.0500881203335	0.374331658937651	4.06447182760166
C20H6orf170	24.0105497629532	19.888156823041	27.1344370389596
nudt9	23.9997821140896	27.0552102733894	20.9520315947421
e2f5	23.9857670751133	54.3395485781656	28.0888381992564
got1	23.985140387713	33.7084194235256	38.0307717100091
utp18	23.9657130385139	15.3358061913374	19.6952987313198
KAT7 (2 of 2)	23.953976872759	16.0561766928588	35.5340898321021
chordc1	23.945886888242	23.3185242994505	25.459552749216
ptpdc1	23.9411012654195	15.3270320189936	25.2313590020322
bbs7	23.9281117149162	27.7114960123724	27.1640588737906
DDR1	23.9281117149162	19.0101844469491	20.3662639236375
malt1b	23.9281117149162	37.6726229729864	30.6157532474759
tmem177	23.9281117149162	27.2207533276468	22.7293974382123
CSK (2 of 2)	23.9267443969521	26.5671886946146	23.2283003292571
ufc1	23.9205914561654	23.0280881511098	22.140406381581
PKP3 (2 of 2)	23.9156349185974	18.1036682536542	19.9580605534
ptpn2a	23.9132990737941	27.0061193481192	23.9759043855258
CR774186.1	23.8943275071976	2.20885299802649	23.7454320341443
fra10ac1	23.8846992899708	18.4393635712286	19.076185646412
wdr24	23.8746153000893	31.7091858055286	19.2291854945496
tmed1b	23.8719945973768	29.2750754180435	32.4244081944934
socs9	23.8711400236492	21.2690335562785	23.8045089858175
ift88	23.8710830520673	21.280029038979	25.4617757774608
MEN1 (2 of 2)	23.8622524369863	23.1585900454407	23.7100303199548
C22H6orf89	23.8480664832644	30.0779120194478	28.3695509652844
zgc:162967	23.8395777076223	10.1624886196729	11.6194298505415
tusc2b	23.8362163743459	23.9291621426883	25.4353773281565
klf11a	23.833310823672	31.4967175967237	37.013403301078
chchd1	23.8305761777958	19.38092092445	21.0692407068898
tfap4	23.8141683323821	32.9971562914107	42.3269385520594
MRPS36	23.8141113608003	10.9504424508545	17.1835558491442
CTBP1	23.8116615728333	13.6097380344223	20.9392491946712
ACTN4	23.8105221411965	24.9310835613091	24.0538770624758
rad51ap1	23.7909238772519	34.7832553064774	38.2207849650995
camkk1	23.780612001043	14.6606393194158	21.288042167388
C3H16orf58	23.7792446830788	16.8264155828585	23.7672732750532
2-Mar	23.7571966311672	35.3982802409797	35.6843664782887
hopx	23.7571966311672	25.8836919164945	26.962763759487
ZNF384 (2 of 3)	23.7327557827662	26.6558744492368	25.5693702991115
ZNF384 (3 of 3)	23.7327557827662	26.6558744492368	25.5693702991115
CA10	23.7222160102821	17.7710272289082	21.238468654306
atp6v1c1a	23.7002249399002	22.5379563208759	20.1739720643494
mapk13	23.7002249399002	26.7667733074252	27.2856028905223
alg8	23.6699159986738	25.6480110333055	25.846137182356
ENSDARG00000089347	23.6580089181734	20.6537865039813	18.0323632122237
SASH1 (2 of 2)	23.6570973629161	27.8697087516196	27.2678186744331
dffa	23.6543057554059	21.6615943904638	24.0177528707687
ubr1	23.6095260025484	31.6065057946412	26.4204562663888
pex10	23.5885604206397	23.3888287269133	25.4536617278215
fastkd3	23.5870791595118	26.7112405790653	29.6571283345008
CABZ01034793.1	23.5866233769092	10.3989469640329	21.1927854480549
foxp1b	23.5862815474182	16.0567875473504	25.1254873349203
lsm6	23.5861676042545	18.6589954965123	19.5441884557099
cdk1	23.5558016914463	21.855459133944	14.7275553713398
ighmbp2l	23.5452619289101	27.6090381396502	29.6348980619219
mtmr2	23.539963561851	23.8324241291113	23.3416747105269
GABRG3	23.5293098561511	11.2176103851773	17.1173096390304
CABZ01067727.1	23.5218465689822	23.0293653997269	16.9248510518836
zgc:113019	23.5143263002835	22.300387324393	24.3421481186146
kras	23.5106801090978	19.77325962047	10.6190676042293
cox6b2	23.4919364288287	15.7157610869572	24.3450380484241
slc25a26	23.4892587545343	16.6962468754052	17.7286421201463
atg4a	23.4751297723942	20.2458431060163	24.7934782210108
slc7a3a	23.4723381648841	22.0502123995299	30.2411175849834
ZNF710 (2 of 2)	23.4723381648841	25.1007915686658	29.1179886509764
mrpl39	23.4681792294618	14.2071590947882	22.122121981916
TMEM38B	23.4619123455115	19.7251682762029	20.3708767079858
pogzb	23.4418583089122	30.3505776951208	40.0523926720832
fbxl4	23.4337683243951	17.4372755540764	19.6198269525093
si:rp71-45k5.4	23.4326858643401	12.9391248522965	16.2957343448088
igf2bp2a	23.4197532854187	25.935615016798	22.452574979015
C10H11orf63	23.4168477347449	22.7684171303286	24.7916998003889
klhdc4	23.4153664636691	24.71789342893	22.0080251033894
bend5	23.4150816057599	19.0181811662699	26.3429281970617
si:ch211-222k6.2	23.3982749592734	20.0751910471052	20.7742449999332
slc12a8	23.3735492430153	16.3837087027661	16.0613717063359
f13a1b	23.3664847569192	24.052333722009	13.3951840012484
prkri	23.3621549067514	25.9061271378556	24.6756021974288
rft1	23.359135402966	21.6117260019855	21.8092308970949
CABZ01085085.1	23.3583947724021	26.5847925687509	27.3145022478358
polr3h	23.3390813663667	29.2917907598891	33.3349045790306
iqcb1	23.3133871332173	20.1769825257019	25.0439578068567
gid8a	23.3034740580813	45.247286624237	30.8119354037251
tfe3a	23.3014800527169	19.6689691639027	22.5735076602652
pigc	23.3014230811351	25.0056084713199	20.3987756981478
CNTRL (2 of 2)	23.2833630499001	25.9338935020355	24.1793113761686
DPH3	23.2807993287173	21.435631731173	21.2854856834259
wu:fd44f01	23.2794889723871	27.7144392564884	24.6481478148897
HSD17B4	23.2646193596831	21.3899283059791	23.4639967905987
C22H1orf53	23.2584664188965	19.3253881960901	21.0633496854953
rnaset2	23.2578397314962	44.6907376622105	49.9305252949087
tank	23.257554873587	27.832335222439	24.8078167477619
AP1M2 (2 of 2)	23.2502055295818	41.0063079754528	29.2382544306619
APEH (2 of 3)	23.2501485579999	22.3145481690044	19.0619026956138
atg4b	23.2460465941595	32.8341122049387	22.3969992926328
rab11al	23.1996146554808	44.7306101591766	33.0903160047096
RPRD1A	23.1979055080256	24.712062490517	23.6755734068337
ENSDARG00000033444	23.1883912339625	20.4915754101661	43.6886538772176
rpl22	23.1874227170712	19.9704563243926	17.7044666990868
prkab1a	23.1639503756136	21.8798379980477	29.2926074460811
grb2a	23.1408768451767	25.5029040282178	24.8490538975233
WDR6	23.1402501577765	28.8576359241604	20.9520315947421
ak4	23.1355784781177	24.0653839165347	25.6234454347664
slc38a2	23.133356576478	24.4295119924145	28.256565605815
cflar	23.1305649689679	26.8956647560762	28.759858967527
ppp2r2c	23.130507997386	16.4932192330696	27.901770459798
btr26	23.1135873977879	20.0088294345763	11.8767452489806
GBF1 (1 of 2)	23.110681847114	19.9656249771679	15.8646337905581
MFSD3	23.0993444824321	23.2167328106687	24.4167306821792
ENSDARG00000063362	23.0943309732822	18.0020989030377	15.9502203434413
stx8	23.0911405547513	25.9466660289472	20.25466795312
arl6	23.088064079384	25.3570750893707	25.3523472592353
vapa	23.0875513351475	22.1820470821118	23.3184440806661
WDR19	23.0821390249247	20.0158265627089	20.7852489793821
ECI2	23.0820820533429	17.1040792042875	15.3388878524557
smyd3	23.0810565648698	23.1791371535079	19.8651380142175
TMCO6	23.0800880479785	20.9944797673117	20.3406991136261
BX005256.1	23.079917133233	38.237612920479	27.4809514074786
phf20a	23.076726714702	41.1597448969241	38.7925475651702
brox	23.0735362961711	25.9894817598441	25.6286139687737
ghdcl	23.0735362961711	23.0098734122966	28.1364665638577
RANGAP1 (1 of 2)	23.0735362961711	12.3332072973859	12.4818532628545
ryroxd1	23.0735362961711	26.6001751325307	22.6748776949346
rpusd1	23.0391823726341	25.8228280453158	27.3432348674211
psmd13	23.0377580731402	16.0109175236251	20.3962747901386
tmod2	23.0302378143894	21.528649047611	25.6317817882172
specc1la	23.0294971838254	37.9295173583681	26.2872969347267
ogdhb	23.0272752821858	25.3065958464008	18.8137572899185
RNF169	23.0239709304391	60.4345983104104	45.892618642496
PITHD1	23.016564604904	11.939535813115	15.522454326623
znf207b	23.016564604904	28.6054618169208	25.0248397777685
nsun4	23.0155960880128	25.4339879082695	26.7345144363504
mrps6	23.0086455351325	18.471239359059	19.3763498972455
ccdc126	22.9877369248055	25.6118592334784	29.0500195961935
sdr16c5a	22.970930278319	23.603462706441	22.3564290444361
nudt4a	22.9704175340824	19.3961924191471	26.5525596648161
SGPP2	22.9609602316012	26.6001751325307	29.1127089650634
CABZ01066498.1	22.959592913637	17.9370700787598	18.2843989247498
pld1a	22.959592913637	23.038084042622	29.3601318932412
C19H6orf228 (2 of 2)	22.9594219988915	11.1016025223353	3.86357685719773
NAT6	22.9589662262367	22.8426643829106	38.1947755474652
WDR46 (1 of 2)	22.9520726449383	14.5233068954836	21.3491198336249
MLLT4 (2 of 2)	22.9499646964102	31.4799467152442	23.8123451556925
adrm1b	22.9256947528068	12.6309737607368	19.3182733127238
ikbkap	22.9126482307217	28.2118458620986	24.4660818815801
col27a1a	22.9067801478443	22.996045764748	21.2299099970438
SLC41A3	22.875388746563	18.6589954965123	18.6824319548313
rbm19	22.8678684778643	27.6665700402014	25.0646319626251
zgc:110224	22.8528849319445	24.1445735752389	25.4218168647456
inppl1a	22.845649521155	29.5082573232618	21.7918357126757
med21	22.845649521155	17.757588307871	21.6201624332031
TMEM14A	22.8266209730288	20.3100389376373	20.106558769095
N6AMT1	22.8005849103884	16.9374810293931	27.676688956105
top2a	22.788677829888	78.5027256187292	33.7467759424177
ENSDARG00000035132	22.7759731372939	24.7985824744165	23.8668648989703
stk16	22.772383927638	26.4425732579602	25.2917141907516
ift57	22.7721560313627	23.6758218457291	20.5409938607782
hddc3	22.7586537465708	23.0460807517576	17.8953691595534
polr2d	22.7562609301856	43.1001693555676	25.5488072952488
ldha	22.7510195347084	25.8370999590098	26.0165878007353
ndrg3a	22.7424168159027	26.6001751325307	23.9591761026713
PSD (2 of 3)	22.7389415394625	9.71822682233087	14.8452646571936
ppargc1b	22.7386566815533	53.5272158808432	61.2655188103196
anks1aa	22.7371184388957	21.6577626344273	18.0232488053025
iba57	22.6953581898237	13.3919386929837	19.8960936620476
mtus2	22.6904586238376	12.7774135642607	21.6189397622401
cct2	22.6886355332187	14.1053120765577	21.5722006227542
CTC1	22.6836220240688	18.0481355252944	11.8379534312754
upf2	22.6752471816425	15.8831367250598	20.2392179171814
PSPH	22.6631122148148	21.0542885178534	19.9014289337832
NAGPA	22.6480716873653	5.49773974503554	5.11296261814322
DIAPH1	22.6418617749968	28.8214841141482	24.1198453928253
dcxr	22.6392410722843	18.3813318750833	17.4726605347063
ephb4a	22.6178197177208	24.9448001397751	39.9344610725483
atad3b	22.6177627461389	18.8607458902308	22.2969630709625
nae1	22.6177627461389	9.60716137274074	14.6719796849577
zdhhc3	22.6177627461389	29.3818093129475	26.1914844657346
keap1b	22.6177057745571	37.0699818490694	46.0146072668506
CDH23	22.5850609885274	14.1608447947324	15.8403472175929
atp6v1ab	22.5820414946899	16.8819483112184	18.3788220047899
mfsd6l	22.5700204610779	22.14794999411	27.176507828014
slc25a40	22.5665451945856	29.1133641198225	26.2461153609181
ENSDARG00000090203	22.560791044924	18.3156921963137	20.3567049090934
TMEM208	22.560791044924	19.7141172640537	22.4070584907527
UBL7 (1 of 2)	22.560791044924	31.0685047583055	28.2894108360425
wdr35	22.560791044924	26.159689562795	15.6743982415259
BRPF3 (2 of 2)	22.5353246981019	16.4393524900235	23.5850961898378
rp42-pen	22.5195435400885	25.3330294223298	23.803897650336
CLCN4	22.5165810178328	17.9370700787598	16.7860230026385
rgs12b	22.5096304649525	16.2158888087033	18.0065760984009
b3galt6	22.5038193536569	24.712062490517	26.2196613356609
plxnb2b	22.5038193536569	12.2727321629039	18.8957314157353
faah2b	22.4658762105161	13.0153157578062	15.9616133545603
slc11a2	22.451063569394	24.4899315872627	21.2371904172598
sra1	22.4468476623899	33.7141392928559	25.5182406692191
usp13	22.4468476623899	20.1028463422025	22.6372529623699
anapc10	22.438700706291	17.5643344290675	19.761378213575
kl	22.4188175844372	30.9902036115217	24.2282735438993
purb	22.4062268449547	20.7893974131509	21.6776276822433
BOLA3	22.4013842505504	17.2151446610073	20.1903113155338
si:ch211-269e2.1	22.3939779250154	16.0065859719945	20.843214411998
mmadhc	22.3899329327568	19.1210277655036	23.1612204798503
dab2ipb	22.3809314128782	28.6943141802596	33.1704005579987
auh	22.3529583065072	22.7724154848965	16.3392501086377
dnajc17	22.3518758464523	26.5579702561254	23.7347059245901
rgl3a	22.3483435984303	36.7051873790641	27.2040177865059
LRRK1 (2 of 2)	22.3444125493354	19.4919863709846	21.8720869938234
slc25a46	22.342418543971	33.8749620689713	29.0758067100163
ERMP1 (1 of 2)	22.3423615723892	25.1253370313009	20.8259303794846
LDLRAD4 (1 of 2)	22.3400257375337	26.2430997142322	29.1387739586506
anxa11b	22.3387153812035	21.5466971878927	24.4814207754826
AKAP13 (1 of 2)	22.3356389157841	17.6015968891655	21.0115531540381
SLC36A4	22.3329042699079	24.2275950001647	23.1750588230255
zpcx	22.3118817164173	22.5622241158969	23.2582000438525
C6H7orf57	22.3003734369898	23.4395301080485	18.9067353951843
sox19a	22.2966702742223	0.22213089918026	2.55648130907161
zgc:111991	22.2937647136005	30.187755746814	34.8252220274554
CDK4	22.2884093749597	12.3282648810786	6.05774918892999
slc15a2	22.2812309456999	18.8836253675521	25.4001979276481
bre	22.2510929192191	28.1587565822606	24.0346478716121
CCDC134 (2 of 2)	22.2338304901299	24.4865996268204	18.7763548512957
si:rp71-36a1.5	22.23166557002	12.1625552282897	6.33562759221868
DLG5 (2 of 2)	22.2293297252166	21.5776844434324	21.0311157907493
si:dkey-42i9.8	22.2251138281605	22.0095624393557	24.5088751580217
hmcn2	22.2206130632472	36.2088914235396	15.5061706513915
dph2	22.2189608774259	22.056265465923	25.398086051309
siae	22.2189608774259	22.9210210489579	22.5854564309127
si:ch73-341p18.7	22.1996474813384	31.3263431952415	24.1839241506472
trnt1	22.1875125045628	15.5551604490071	17.9509448459355
ENSDARG00000088391	22.1845499823071	23.3412371782404	23.673683834306
cdk5	22.1806189332122	20.9845949448822	24.8422736707527
PARP4	22.1711616307309	29.6544749886204	27.3432348674211
