X3.3_bap_rep1	X3.3_bap_rep2	X3.3_bap_rep3
mul1a	11.351237423046	12.4437147729397	12.9150380771304
PRIMA1	8.83185754037771	11.558152660997	14.1050825677619
snai3	11.0630944455369	11.2274118251335	17.6424073550541
tecrl2	20.1433904142977	10.577812484365	11.2008062716797
si:dkeyp-68b7.6	8.85639405875578	13.8470476829908	14.6920131875712
cdcp1a	13.2089740013927	14.2321011322364	9.15468497061781
pcsk5b	16.7994844118757	12.4777244649056	11.405838457981
KCNG3	14.8761188440089	13.6170728694691	11.7738086745704
bcap29	12.2418386561201	17.5428309698936	10.4402372325844
zgc:113210	28.7130789885711	22.0337956979463	21.1797321325437
spata20	8.12991486335451	10.9554745508842	12.0280538926768
PLA2R1	11.0574931762643	9.02871033925194	15.8405825425074
si:ch73-59c19.1	13.6809673732985	16.4727650628397	6.76513364687398
CEBPZ (1 of 2)	9.74645003722557	11.6669649964324	13.9033666282519
p2rx7	17.5919891424482	21.0402165324462	22.8696890565735
pqlc3	12.491318040037	11.4613162308628	16.4994977194795
SH3RF3	12.6436427196682	12.3505272519991	13.9724328921595
CRTC1 (1 of 2)	15.0325081629632	13.7535794790361	16.2410519286392
rhbdd3	15.1252016700375	12.4514336158478	12.9112354579323
si:ch211-147m20.1	16.4071975336934	12.2098103572067	8.44536291887725
zgc:73228	18.876810421147	10.6753506220342	25.1878306301159
CU138503.4	14.3668002142195	16.780209018468	17.8902411757673
prkra	14.6786370539124	19.0398192125778	22.2410180052466
cacna1da	19.839435008395	16.1868403050157	11.1901058630767
scrn3	13.5902566148751	10.9935074094006	8.62222915824185
elk1	16.1138498346023	14.8319256050299	23.5735282541409
kdm2ba	12.4906240764796	12.1220962050583	16.5034329865887
POLR2M	18.8001276061139	8.51412063064167	12.5671864080708
tgds	9.93124223493697	14.1278265422081	9.86029283085335
b3gnt5b	15.6756623317819	9.40295739942281	15.0778468881883
ACP2	18.5387021694789	17.4214813631289	14.8605224987452
b3galtlb	11.1033938111001	13.706798599891	5.97989176203908
afmid	17.1172199163126	11.4745084425631	18.3303728068661
pparda	26.1417510779942	26.7115564924013	32.9657445815827
cecr1a	14.0351358982161	14.6440067965677	9.55077691392579
SEMA4D	15.0505016036552	20.1172297151866	9.72764315231015
ust	14.9883424319222	7.9995309220314	5.04068781502955
SH2D4A	10.4094317017304	10.7596029936676	12.1595539367117
si:dkey-57k17.1	5.05600968267787	23.9807692506497	8.35286187535235
zfand1	10.5221014083452	13.1527726056897	11.2732772208543
im:7141269	8.76607984598344	8.69516264623817	13.5395527749611
ndufb8	9.81460703102059	12.6909517318763	14.5714788479615
si:dkey-122a22.2	14.2262233236587	11.2274118251335	17.1187064224442
TCAIM	10.3102942589916	11.235785598409	12.6459360969249
hnrnph1	11.224539773041	11.1014309086224	10.4103468314347
mpv17	9.1206449175719	16.3265747992552	11.363655863492
gnpda1	24.5451921016241	19.6666830391393	5.96923557071349
sdk2b	12.1939057016228	16.2797939201101	9.46234379424349
becn1	5.35342201701303	17.9297556459019	6.94199988623858
rars2	4.81054041201182	4.30384119746706	5.52764478808572
si:dkeyp-117b8.4	14.3312098805262	16.4719697909654	12.5575029831241
SLC19A2	17.2007432147009	20.256122160384	8.71503971682694
gpn2	9.06924215242575	10.5930162743387	12.5489249705071
MRPL51	10.796216442464	11.9123307186026	12.2607214264282
ZNF580	21.4232052656551	18.9672620632316	13.1847590972587
NDUFAF3	9.1206449175719	13.7541876322356	13.1323182571381
rpgrb	9.91602463623754	11.6483929802792	8.44536291887725
SLC16A13	13.3372082915449	11.5087520503789	13.2713793399363
kalrnb	14.0001403758611	18.0106397913558	7.83729678846714
arl2	7.19390867903822	11.2755493521847	8.49033116067093
abcd3b	15.7144746384064	13.0050853626958	11.8912036443403
sox21a	1.73490528362174	1.54376912583081	13.6682229642165
si:ch211-251f6.7	11.9343143108041	5.20353113149034	16.319536321671
si:dkey-234l24.10	10.0234896263692	10.6922385200959	14.3733444412626
zgc:175135	6.61663133745734	15.5956235113439	6.29873737451644
mpi	13.6581657689129	18.6288491616278	17.3606152181709
rab12	8.08802929275208	13.332551536719	20.5898832292816
rpl22l1	5.80400170349	7.30553652874476	9.03848385165326
zgc:110821	22.6429923865674	12.781659862851	14.4942325151704
apex2	13.2833270808974	12.4545211490096	9.74214618403215
zgc:194551	12.3716591472325	7.84183256683894	11.3458808081376
PVRL4 (3 of 3)	6.63735106340787	12.0644621526681	9.64999887382508
dcun1d4	19.8770576719476	15.8587192006252	19.2799234291607
lzts2b	13.6437412676343	12.1835662753131	20.9586493333379
SLC2A13	13.0667117678502	13.0050853626958	16.2374261667876
ppm1h	16.2671658936577	9.12227210454475	3.27202542432423
rel	13.8792422689739	19.2383572784351	14.5914647279751
METTL25	14.9000605306533	11.2832214179251	13.4871561442759
RASA2	14.6803719577072	11.7420015257409	18.1034092019117
igsf9a	8.08014786610023	8.80369429365771	10.8330571512797
rbl1	7.7822894130637	14.1278265422081	14.3300564246415
pvrl1b	3.57002860906778	12.2563105533378	5.61550309296453
TIAM2 (1 of 2)	15.7132849953345	17.4529181107932	6.80935020671513
IQGAP3	18.908236993891	21.4724251081902	14.1978489120104
CCDC50 (2 of 2)	18.5896092520514	20.916995688915	20.3963915680906
SLC29A2 (3 of 3)	25.1353573073958	9.12227210454475	29.1388013326243
guf1	13.6442865181595	13.9454278797058	16.0994262868837
nme6	14.2262233236587	12.7711809469629	11.7173883383002
pigt	13.9783797117128	14.7827589002581	16.1832608842171
si:dkey-4c15.14	11.7477872041991	13.2886242848894	13.7103613394676
si:dkey-81i14.3	2.00894653739435e-07	74.9785273710556	3.31585729934154
SNX1 (2 of 2)	9.91493412498947	14.3149500687922	13.7257044837759
zgc:113443	11.8625883622992	10.7405163986578	23.2289928122676
FP312971.1	17.5628923052326	14.4577253290294	16.4949876316853
traf1	21.4136880700917	13.5203300036741	14.9436938467203
MARS2	12.3972366058479	9.88269535101922	13.1820618903903
CU929037.1	16.1573216122835	4.44418384590645	11.6289552244994
CCT2 (2 of 2)	9.51719469668544	15.2037868425752	10.6561909040731
chd9	8.47882909975846	19.5086104345929	12.6901526587266
DNAJB2	11.7973559306674	17.8910678570182	24.9015726246764
HPS6	10.8131689429186	13.3022375211108	14.8125475271809
ube2t	8.57538897129078	11.7420015257409	9.86444918434945
usp48	47.2944102591416	10.8085825797646	11.366131993776
ptprja	10.3102942589916	7.71884562715333	24.8519616393354
zgc:174919	4.31247884683999	4.72486914078452	5.30598717407647
zgc:194285	10.1858767612669	11.1467615755222	13.2226968997758
zranb3	14.7300398159993	12.1903495048399	11.1780347463218
sall2	10.8074685418222	14.5956353636703	13.7526765916702
galns	12.0064367968019	11.2859347037336	10.5235412284706
rdh12l	11.2069924408527	13.6250723953913	11.3828458560388
SP2 (2 of 2)	19.0157019891215	13.6471061920596	42.7647090446382
med18	16.5076237717233	9.82398534274027	13.8846188084791
pdzrn3b	50.7781991987647	39.8798603482466	14.2819488149685
tspan13a	15.8942604036777	19.601189802334	18.4383054282738
ldb2a	14.1766545971905	12.6329902193043	21.0175015806543
BX855610.1	8.37825416195329	7.90026188910274	9.50762155109736
CATSPER1	17.8450870367892	20.1625603920901	24.1006338622154
CCKBR (2 of 2)	15.718390574895	7.11069415325025	15.3705605102588
ndufs7	5.50212818418061	12.1819757315645	8.88752851630851
nr2c1	10.5592283821856	9.78894646204977	19.8974961183487
PIGM	12.1084492255944	17.2153647958704	11.1920513919136
akt3a	9.1349702778488	11.4239383127174	13.7207522330104
C1H11orf73	5.74853430309978	6.29109308980543	7.90008430387289
cox7a2	4.12149551644089	8.23343533476324	6.30479504349307
epb41a	13.9783797117128	17.8984592397446	20.0805526765616
pdcd2	14.5425213401677	12.3982437545292	11.1323148284571
rcn2	13.0425222363497	17.1218030275765	16.0078095742028
acd	10.0906056768676	11.4655265160881	12.1657000382826
grip1	22.8521723947234	12.3501530046458	10.3908915528682
alkbh7	10.8998646432273	13.9555325482407	12.1334661743651
prkcz	7.53444580111773	8.51412063064167	12.8284620536907
zgc:153039	15.2767332542874	14.8763206585483	12.4248532977192
nqo1	9.96742740138369	11.433949416913	6.99249519752229
marveld2b	23.7151638495205	31.063535220921	21.1797321325437
psd3l	11.9470534691011	11.7440131040143	11.9826876993076
LACTB2	8.67546822142336	10.0560185197061	8.97883571294904
ncam1b	10.9546876418929	19.6667766034786	13.4524019308365
coq4	14.2293957255791	12.0834551933424	8.31271323935379
papola	11.6065163398831	13.475794598645	15.3923150617629
atp8a2	9.21978236235028	8.7948059265201	6.80992502249887
OXR1 (1 of 2)	13.0909508703614	12.629575215957	14.2078860712551
efna5a	4.60989118117514	6.31541914876155	7.7379421786962
CR848746.2	8.17883919217724	15.2973486008654	13.1765348189397
hlcs	6.50059095915598	10.1619304406545	12.9572206814219
UBAC2 (1 of 2)	12.6540025816237	15.8764959349005	19.4588678433129
atp5l	5.94824668568334	12.6308382995238	11.4078724252937
MVD	5.75393729342822	10.2791165493654	6.11130337740077
MAP3K6	20.736876735022	33.1676457547859	16.448560235422
arhgap42a	8.32600872939537	7.39137944912868	6.01345213055465
atp6v1f	5.66674591054575	10.4195059739722	5.00518191767708
MKL1 (2 of 2)	12.1443369853522	19.8413628587334	20.0743181463174
ttyh3b	25.6193463132281	20.1158730772842	19.0573372640894
CDPF1	13.2904649801194	11.0422998668191	13.4038521483897
col4a3	12.491318040037	11.0870691776945	14.0228397747699
uvssa	13.0017271708767	10.0141496333214	11.8499938044673
rrad	3.71765417816967	1.68411177326985	14.0199656909499
TMEM47	11.0042563683612	11.2333997727823	16.1390885416533
AL840631.3	17.0186772951097	13.4424866142142	15.4315793629965
AP5B1	28.0604076241889	22.3755768257296	28.8360063320711
CABZ01087282.2	14.7804016378488	14.1491118441698	12.9112354579323
gdpd1	11.9015493819559	12.4437147729397	9.33155120998241
msrb1b	18.3096451038039	11.6952674237635	17.9077509254969
SHC3	11.2025312538389	9.02871033925194	16.980043293182
tmem63bb	15.5069304022213	17.0457373105438	14.8125475271809
ubiad1	5.5516969065698	20.9248548733302	8.58999528550205
unc5c	12.6400242092441	12.6894547424632	13.9877760364678
CU929205.1	3.6396478803752	28.8507526931278	1.57997264369324
STK40 (2 of 2)	9.60597227848856	9.4822509961262	8.68209838039225
glod4	9.51719469668544	10.8631290889894	7.51681516319331
mrps33	14.4045220197936	15.940866429646	11.5591814919957
CT867948.2	19.3764135815275	11.5080971200116	18.217222629068
ier5l	5.25527594656006	26.3895636771666	16.5912028608337
ccnd2a	11.3562934315957	11.3209735834238	5.88111196707163
pnpo	4.11581989779056	8.56090151378826	6.98621644607974
TSEN34	10.5581378709376	8.37377798320264	10.8839504062968
WIZ (1 of 2)	13.9793215201263	25.6531390204631	40.0675431116053
RLTPR	13.1253020001698	17.4345800104899	15.5766981186923
CR790368.1	10.889207365405	12.7323528165722	15.4315793629965
FAM173A	8.30826312642108	9.13621280695015	13.4860507319463
SAYSD1	10.2631048288648	9.98346137236062	10.5746997891126
ghitm	13.3713611373102	7.25103680068928	9.94872595445667
CABZ01075543.1	13.9654422693728	14.2093656180293	15.2957018790785
si:dkeyp-87d1.1	0.497907902176894	22.6452686158593	4.81235350094305
chst10	18.7369770549566	12.6308382995238	16.8907258338335
si:ch211-223a10.1	12.9446240076934	12.9516615955309	10.7028393769209
HAP1	13.9829896015611	9.12737122098179	2.25504454895799
5-Mar	7.09298675945432	11.8823441731799	10.8772737032788
PLEKHO2	16.7110042367615	23.5865467562543	15.9645215575817
TSHZ3 (2 of 2)	27.4184430984421	14.6891971319642	28.7415155453727
zgc:153738	15.8124224380734	1.49698824268423	0.22108279920576
fancl	14.7933886410018	15.0640991255035	11.2156188243434
STRIP1 (2 of 2)	14.6018055360448	9.73903126057067	8.40344562021057
ddx26b	11.5065858017631	15.0166633059874	12.0269042611093
ndufb10	13.4944402768912	12.4581232810354	15.6918822540005
gtf3c6	9.2227069163553	10.0111088773274	7.56655879350473
TCP11L2	11.3555499072252	14.7832267019469	7.64946484271676
tefm	14.6866176195265	11.8035651703386	12.5524180746449
sdhaf2	12.7458534325036	11.710096966384	9.60193547358751
C9H3orf38	17.0020717713349	13.5664559524519	18.3940888664721
b2ml	24.289070518395	26.6393268032369	34.8454347570408
fzd7a	2.47943740696742	67.9946094091919	9.37727113274838
kpna1	22.9998871845063	10.8155061507985	16.4927767972236
CABZ01084877.1	10.4992006517404	9.39968273858291	10.9057933864741
fem1a	40.1725249312181	27.1169128430558	26.5249836147156
KIF21B	8.57692560124022	13.1454280101348	12.7591747033962
PPP1R15A	9.96331319818817	20.5368074552621	10.3024584292649
znf800b	18.556100788635	20.6790681166353	22.2065290876295
rnls	8.98026629575754	7.29922110991012	4.33322285855138
galnt1	21.1686203021778	11.8410366528233	4.90803813648635
klf11b	12.60666445886	22.9226324717293	7.73887072681752
trim2a	14.0279484279833	9.73042357844783	20.6491334203314
si:dkey-15h8.15	15.4700512732369	21.0135514260315	17.1958643167595
BX324003.1	0.224754005188701	92.5849803409882	3.48086465762887
tfr1b	23.6500801105255	10.8279498677922	21.777716895254
mgat3	28.4733646450738	13.8939221264751	22.8157448505873
mrpl40	13.1277804385327	7.20972928133302	11.7214120536877
ndufaf5	8.61539093016504	7.72151213679443	8.10883068265947
MIB1 (1 of 2)	12.4658397132454	14.2601696537212	14.9101776935216
cers4a	11.6024517107577	12.9115235944019	9.99294251625833
crip1	12.5905050537866	14.0342647739142	9.69518819808468
SNRNP25	16.4663825977466	14.0810456630629	16.448560235422
zgc:63587	9.41805725190705	16.1197097372902	13.6306831054329
TMEM87B (2 of 2)	15.4112131960612	15.9493337672607	17.967620146667
SMG9	10.1823573816469	8.1398735704708	10.4376284543892
HID1	10.6077065872081	11.8489426244099	13.2715119878474
CREB3L4	8.45736584331882	14.5053950443881	19.1798171423385
rnh1	11.0049999029294	7.16107716342077	14.1935156913652
hrsp12	8.59595999134743	6.17507650132252	9.73303757290876
CABZ01072083.1	8.52582024890159	12.1162485889128	6.36718460928386
agmo	18.8121728110511	16.9401060826131	22.6871188805699
RNF152	15.6831472076838	14.2681691896471	15.3873628011948
tmem8a	11.5495123187214	17.5896118490387	22.6388786131832
ccdc173	5.25428457223464	7.15747503539647	3.89105726112011
si:dkeyp-53d3.5	10.6077065872081	16.2797471429423	10.7004074658747
si:ch211-183d21.1	17.4023392049336	11.6016588783018	15.4849045388623
noc3l	7.63358324589612	9.31210892594072	9.55077691392579
zgc:91844	13.0861427066678	13.1480009544363	11.7173883383002
arl8bb	13.8468243168056	13.1454280101348	13.3976176181455
klhl22	10.2111568060551	11.5080971200116	19.8049066412493
slc35f3b	15.1126112145751	15.5312530165984	14.9154836785852
tyro3	12.243474428091	12.0261018339699	20.3396174975223
OSBPL10 (1 of 2)	14.5449006365091	11.8465567987832	7.51681516319331
vps33a	10.9744159965774	18.8912899105381	10.9105687798931
elp4	11.0042563683612	9.4497382825694	10.577220128832
BX323793.4	16.881966759829	7.61864097584148	16.7057237467837
ARAP2	9.07400074918773	11.6016588783018	16.6795475459613
C5H12orf49	11.2025312538389	10.3398849120852	14.425298899174
lifra	19.6579639205374	26.3476012264426	26.3972861898786
MRPL55	10.8190676178603	10.8999456411067	12.6901526587266
TRAPPC9 (2 of 2)	9.96955885694815	11.5548779991567	11.5847386626978
vgll4l	0.346981056724348	102.385575237153	3.18359230464193
si:dkey-23a23.3	7.96192646326319	15.2640873936025	10.7123017252831
C6H1orf159	16.9029343285961	13.8108860612408	14.1935156913652
naa20	9.02770356258227	8.18665445261702	6.28091810090438
loh12cr1	11.8015197018143	9.91754710803308	11.2800423525456
CU467646.2	3.2015248137502	8.23409026713129	14.0912870085571
fam84a	18.7489231178723	12.5372765312299	5.445667286995
TSHZ2	20.5766210505898	12.1293004591061	13.2654543149498
zgc:171901	4.65945990356433	10.0111088773274	14.1492991295636
coa5	15.7386146090938	9.30939563513037	10.3024584292649
CU302413.1	0.178242682218452	57.4431813482276	4.68027863622308
ndufb11	11.4532498518384	8.75059799267684	12.071120822911
slc50a1	15.2671664877132	13.7322006127351	15.873744961408
AP1S2 (1 of 2)	12.9374365374606	11.4145353517177	10.8330571512797
cacna1g	16.4568158311724	20.2578530556434	7.64946484271676
fam219a	16.3692774644717	12.6394459786456	20.6184471317148
hlfa	11.8983274090248	12.6332709023183	14.7243354899645
neil1	25.8017096486862	7.1627144943409	7.56103172303446
nsa2	5.00733319667167	12.3589945896138	9.32969411472003
pip5k1cb	10.5085691444693	16.7158385237225	15.3608328660743
si:dkey-27p18.3	5.30593518121709	0	0
surf4	8.43332501261334	18.1303520772041	11.9048223363961
pacs2	30.4514540797824	21.1981955726534	32.4714918773486
TTC40	4.75859734834272	8.56824611234424	15.0949144749465
CU695216.1	20.7936824925361	13.4509071746612	14.0300028501946
NADK (1 of 2)	7.91825641887502	7.50112739894583	10.5345069328959
ppp1r13l	16.711946045175	15.3441294900142	23.1252607635939
echdc2	9.7650383086314	8.6544632780807	6.32296804944271
eepd1	7.98056430262047	12.2098103572067	10.0371590682574
ENSDARG00000091662	6.74134624289065	12.8749877252986	5.17333749455301
NAT8	13.5322612040914	16.4450240015366	21.4752756191964
oxnad1	13.2891266240153	11.8355632940348	15.3873628011948
PTDSS1 (2 of 2)	13.387966661085	14.4552927162312	14.6020767079048
rnaseh2b	7.33617091156096	6.36220003190814	10.3024584292649
si:ch211-213a13.1	14.7714792638212	13.987483894769	16.713815386994
traf4a	15.1207404830237	11.1338500568396	11.5471103752409
med29	7.88380615622307	7.85918827459237	8.71066227792416
acaa1	11.5003401399438	10.2531531604895	4.59852221759829
zgc:154075	17.1607412548069	15.7205752501344	11.0541399504855
CABZ01087514.1	19.5322080687482	12.5852269396063	7.07464956576204
sycp1	62.3475390039943	62.7336313569909	18.748175085381
tiparp	10.2142300659539	14.221388310502	15.7433503297026
c1galt1c1	17.2499649542916	13.7133947007393	11.5586951097865
MOB2 (1 of 2)	15.7688019677553	17.0750221484314	23.3556732632507
pld3	15.1241607298001	13.7535794790361	20.085947100101
srsf2b	14.327740062739	19.4608003777271	9.86228257892815
TMEM230 (2 of 2)	13.1391812407256	9.81509697560266	12.6066717956913
MGST3	12.7391120809722	5.68055579127602	13.5315053539887
DTWD2	16.7760384047457	17.0617831495596	11.7316260800814
SGSM1 (2 of 2)	11.3625886644258	13.4846829707845	12.7343692205282
smap2	9.12347033465426	18.8358545650998	13.8851051906883
MFAP3L	11.4511184003531	12.7258970472272	17.332891432245
ANK1 (1 of 2)	11.7413432685345	13.7045063386035	18.1288337247026
csrp2	19.4375318130231	9.35977864530089	12.3806367359175
